"region Geographic indicator"
,Frequency,Percent,Valid Percent
-0.5776708031954831,1,0.02,0.02
0.11915808983591658,1,0.02,0.02
-0.5088276211033177,1,0.02,0.02
1.464436186337511,1,0.02,0.02
-0.49180761793022876,1,0.02,0.02
-2.288800538023429,1,0.02,0.02
-1.302894832341401,1,0.02,0.02
2.170525645098589,1,0.02,0.02
0.1327811112338184,1,0.02,0.02
2.3848553486087005,1,0.02,0.02
-1.3351450771013353,1,0.02,0.02
-2.363227214963607,1,0.02,0.02
-0.4089732544640521,1,0.02,0.02
-0.5399970010662706,1,0.02,0.02
1.235821410149595,1,0.02,0.02
-0.9006733209790787,1,0.02,0.02
1.3672817616695143,1,0.02,0.02
-0.9971212497887038,1,0.02,0.02
1.7694545538186652,1,0.02,0.02
0.8900720053641025,1,0.02,0.02
-1.5399305066759468,1,0.02,0.02
0.29409546262894454,1,0.02,0.02
0.28170524676047326,1,0.02,0.02
-0.5059176874134078,1,0.02,0.02
-0.7403897428831232,1,0.02,0.02
-3.247275299389899,1,0.02,0.02
0.7874568600306866,1,0.02,0.02
-0.674027139113667,1,0.02,0.02
0.8331177968133696,1,0.02,0.02
0.10669063066252527,1,0.02,0.02
1.5083141866709713,1,0.02,0.02
0.07129967543432868,1,0.02,0.02
-0.5049429606078353,1,0.02,0.02
0.12926882075947319,1,0.02,0.02
1.4272885008223137,1,0.02,0.02
0.8517411173417192,1,0.02,0.02
0.8489878601043026,1,0.02,0.02
-1.5210424936723088,1,0.02,0.02
-1.7339812475087006,1,0.02,0.02
-1.798814296101758,1,0.02,0.02
0.09597904697189011,1,0.02,0.02
0.8033853809485066,1,0.02,0.02
-0.15421468187534573,1,0.02,0.02
-0.16076987175614987,1,0.02,0.02
-1.564694018624709,1,0.02,0.02
-0.4225095427174227,1,0.02,0.02
-1.8234978450152677,1,0.02,0.02
-0.3720641817244156,1,0.02,0.02
0.6774140615709457,1,0.02,0.02
1.3128630830340078,1,0.02,0.02
-0.014504686202881688,1,0.02,0.02
-1.2911005517227028,1,0.02,0.02
-0.9005797974812316,1,0.02,0.02
-2.0310324024721482,1,0.02,0.02
1.3380322575019412,1,0.02,0.02
0.14143011541787803,1,0.02,0.02
1.9825740248554702,1,0.02,0.02
1.1872639862626722,1,0.02,0.02
0.5190473326999381,1,0.02,0.02
1.4583582455490394,1,0.02,0.02
-0.9757939514471867,1,0.02,0.02
-0.7833432596979999,1,0.02,0.02
0.9966338251966352,1,0.02,0.02
0.8867646970957516,1,0.02,0.02
1.2758542997187656,1,0.02,0.02
0.5192793897798806,1,0.02,0.02
1.415515727795681,1,0.02,0.02
-1.2664867097151782,1,0.02,0.02
-2.536840149062974,1,0.02,0.02
-1.118107083349611,1,0.02,0.02
-0.6578186475066508,1,0.02,0.02
-0.9026245411103404,1,0.02,0.02
-1.8888277936632907,1,0.02,0.02
-1.3944797703638796,1,0.02,0.02
-0.8202989662204289,1,0.02,0.02
-0.5056855234117151,1,0.02,0.02
0.7967501526424949,1,0.02,0.02
-1.7005668458452021,1,0.02,0.02
4.211992033134444,1,0.02,0.02
-0.3750280508687708,1,0.02,0.02
1.2452790335856234,1,0.02,0.02
-0.5081059919860267,1,0.02,0.02
2.3566603142323217,1,0.02,0.02
1.9504299194869756,1,0.02,0.02
1.0938208279319788,1,0.02,0.02
-1.7131775202508865,1,0.02,0.02
0.4378083796290587,1,0.02,0.02
3.164892726726142,1,0.02,0.02
0.40859620111637224,1,0.02,0.02
2.533613477151684,1,0.02,0.02
0.7899762063335399,1,0.02,0.02
-2.0102737521586027,1,0.02,0.02
-0.4752397136409986,1,0.02,0.02
2.479523352475964,1,0.02,0.02
0.1936438833242011,1,0.02,0.02
1.4393468572043433,1,0.02,0.02
0.1622344890484256,1,0.02,0.02
0.03646306818928701,1,0.02,0.02
0.8251508443007451,1,0.02,0.02
0.15673533672198722,1,0.02,0.02
0.7116843015583564,1,0.02,0.02
-0.2325880101422094,1,0.02,0.02
-0.2453124760852716,1,0.02,0.02
-0.34300875317491775,1,0.02,0.02
-0.24657851757336388,1,0.02,0.02
1.326886654811336,1,0.02,0.02
1.0745326881474402,1,0.02,0.02
1.5173226235262947,1,0.02,0.02
-0.8725801134480217,1,0.02,0.02
3.74001211059991,1,0.02,0.02
-0.6959511078926796,1,0.02,0.02
0.008280620831221868,1,0.02,0.02
0.034297073446632416,1,0.02,0.02
-0.26131281743171286,1,0.02,0.02
0.8082287928779974,1,0.02,0.02
1.8608950638629067,1,0.02,0.02
-1.1425485023389368,1,0.02,0.02
-3.1202756086285914,1,0.02,0.02
0.23410722994318503,1,0.02,0.02
1.061118084240529,1,0.02,0.02
0.5440646360108866,1,0.02,0.02
-1.8887815134365094,1,0.02,0.02
-0.78793269802363,1,0.02,0.02
0.3927344156293458,1,0.02,0.02
2.015077138716149,1,0.02,0.02
0.8765464897034697,1,0.02,0.02
-1.5952391930342873,1,0.02,0.02
0.208638865111328,1,0.02,0.02
-1.502495648400068,1,0.02,0.02
-0.2955126515669695,1,0.02,0.02
1.2369819579328816,1,0.02,0.02
-0.5373544211122587,1,0.02,0.02
-0.5441756034475449,1,0.02,0.02
-1.9963658995438536,1,0.02,0.02
-0.7452239396705839,1,0.02,0.02
2.568980758893453,1,0.02,0.02
-1.3214433888002746,1,0.02,0.02
0.5094046146105438,1,0.02,0.02
1.0017489032642297,1,0.02,0.02
-0.9682421375062549,1,0.02,0.02
0.06268649469485116,1,0.02,0.02
0.7768962419800637,1,0.02,0.02
1.4354387482592437,1,0.02,0.02
0.769708141674734,1,0.02,0.02
-0.3110940054624398,1,0.02,0.02
0.5057085538665123,1,0.02,0.02
-0.7491843408866808,1,0.02,0.02
0.3049815695298421,1,0.02,0.02
0.781180951393494,1,0.02,0.02
-1.4448137005991808,1,0.02,0.02
-0.19370611566059276,1,0.02,0.02
-2.414903089219371,1,0.02,0.02
-5.681042987686712,1,0.02,0.02
2.288333215741379,1,0.02,0.02
-0.42061935587984156,1,0.02,0.02
-0.8269071707394697,1,0.02,0.02
-0.7509881802497951,1,0.02,0.02
-0.8732887153296123,1,0.02,0.02
0.3049874666081347,1,0.02,0.02
-0.5588400888677504,1,0.02,0.02
0.23847502139708573,1,0.02,0.02
-0.9384136489619258,1,0.02,0.02
-1.7064996252772315,1,0.02,0.02
-2.4674597361842796,1,0.02,0.02
0.7645930410079634,1,0.02,0.02
0.993590604489303,1,0.02,0.02
0.04372019068954308,1,0.02,0.02
0.7698415194675292,1,0.02,0.02
1.1777980138524122,1,0.02,0.02
-0.691867999061565,1,0.02,0.02
-2.0482530002238186,1,0.02,0.02
0.7773155199454258,1,0.02,0.02
0.20840588342774868,1,0.02,0.02
-0.20754090808680198,1,0.02,0.02
0.8311684784573199,1,0.02,0.02
-0.4390012093276198,1,0.02,0.02
-0.6283599403555258,1,0.02,0.02
1.4297560685304265,1,0.02,0.02
-0.5670785653167891,1,0.02,0.02
-1.685450003965361,1,0.02,0.02
-1.0768733020322039,1,0.02,0.02
-2.042777941308318,1,0.02,0.02
-1.0690573699292518,1,0.02,0.02
0.3742282787663062,1,0.02,0.02
-1.199808155195161,1,0.02,0.02
0.5567637246667965,1,0.02,0.02
-0.22298856332546854,1,0.02,0.02
1.4307475149941045,1,0.02,0.02
-3.373426584716799,1,0.02,0.02
0.9386688632399912,1,0.02,0.02
-0.8230053278181718,1,0.02,0.02
0.30329948334685725,1,0.02,0.02
-0.6678303725761555,1,0.02,0.02
0.1987951194868434,1,0.02,0.02
3.789755027436595,1,0.02,0.02
0.17744719637769374,1,0.02,0.02
-1.5806463947713583,1,0.02,0.02
-1.2552239943367305,1,0.02,0.02
-1.221322442661049,1,0.02,0.02
1.218093437269805,1,0.02,0.02
-1.9526326948161403,1,0.02,0.02
-0.8255363686056909,1,0.02,0.02
-3.0443344553932086,1,0.02,0.02
-0.09737911858290467,1,0.02,0.02
-1.1213181262037475,1,0.02,0.02
0.5822714842140088,1,0.02,0.02
-0.7420013467774647,1,0.02,0.02
-0.7474048644115114,1,0.02,0.02
1.6797155582449554,1,0.02,0.02
-1.4685635455543193,1,0.02,0.02
1.997729733499382,1,0.02,0.02
-1.1578528687123828,1,0.02,0.02
-2.5079869628320983,1,0.02,0.02
-1.2491514977136327,1,0.02,0.02
-2.3009863716303487,1,0.02,0.02
-0.268664066616019,1,0.02,0.02
0.587319889312675,1,0.02,0.02
0.08161685267232256,1,0.02,0.02
-1.159592348645204,1,0.02,0.02
-1.5470642328760404,1,0.02,0.02
0.0675922911320283,1,0.02,0.02
0.3477145189670267,1,0.02,0.02
-1.9003251158348295,1,0.02,0.02
-5.310389947782306,1,0.02,0.02
-0.21135085924525882,1,0.02,0.02
2.5156029924872647,1,0.02,0.02
0.1234867385730615,1,0.02,0.02
2.1026530579884093,1,0.02,0.02
1.102711873873555,1,0.02,0.02
1.0044554435176087,1,0.02,0.02
1.4846702912510452,1,0.02,0.02
-0.0899203311699485,1,0.02,0.02
-0.23862527716491821,1,0.02,0.02
-0.9384596566452169,1,0.02,0.02
-0.7473584121992165,1,0.02,0.02
-1.5335886001506627,1,0.02,0.02
0.7110313020334943,1,0.02,0.02
1.1989908147994848,1,0.02,0.02
1.4443019143389313,1,0.02,0.02
-1.075520957444712,1,0.02,0.02
0.0315761834347442,1,0.02,0.02
0.2501904635357823,1,0.02,0.02
-1.6806546835250893,1,0.02,0.02
-2.137070654516472,1,0.02,0.02
-0.4111250956603727,1,0.02,0.02
-1.2549678975658334,1,0.02,0.02
0.5245592838446089,1,0.02,0.02
-0.2862111547817846,1,0.02,0.02
0.2955386287295602,1,0.02,0.02
-3.0962158121323133,1,0.02,0.02
-0.7426526004637847,1,0.02,0.02
0.7628318127252975,1,0.02,0.02
-0.07122965694168061,1,0.02,0.02
-0.8001089775847455,1,0.02,0.02
1.6317667579171635,1,0.02,0.02
-0.9846766447406201,1,0.02,0.02
-4.944145552827423,1,0.02,0.02
-0.9248875790996733,1,0.02,0.02
2.5439270836218744,1,0.02,0.02
-0.23281517101094082,1,0.02,0.02
1.0446487657246801,1,0.02,0.02
2.5237426735731985,1,0.02,0.02
-0.9365036433253692,1,0.02,0.02
0.9586817987562793,1,0.02,0.02
-0.1451830098449978,1,0.02,0.02
1.1290512859485933,1,0.02,0.02
-0.600239885371931,1,0.02,0.02
-0.9764229749289102,1,0.02,0.02
-0.5127508090799111,1,0.02,0.02
0.36474935794377783,1,0.02,0.02
1.1691856882400202,1,0.02,0.02
-1.430936141743011,1,0.02,0.02
0.9510306520207598,1,0.02,0.02
-1.0342300297388416,1,0.02,0.02
-0.9537849363017354,1,0.02,0.02
0.9966947281212681,1,0.02,0.02
0.6339066005156722,1,0.02,0.02
-0.48796884162306303,1,0.02,0.02
-0.5061333165454074,1,0.02,0.02
-1.356867606431192,1,0.02,0.02
-0.4824325492647729,1,0.02,0.02
0.5531952201325,1,0.02,0.02
0.8595425868036406,1,0.02,0.02
0.4921014147677111,1,0.02,0.02
1.6502189461154717,1,0.02,0.02
0.8306962415354748,1,0.02,0.02
2.331833167353031,1,0.02,0.02
-0.9734564986823131,1,0.02,0.02
1.9268853191962676,1,0.02,0.02
0.6277549617928934,1,0.02,0.02
1.4970339834081725,1,0.02,0.02
1.9120637682714834,1,0.02,0.02
-3.40623002419023,1,0.02,0.02
-0.7450280159369571,1,0.02,0.02
-0.7382491544723655,1,0.02,0.02
0.15519013940192078,1,0.02,0.02
0.29565024210095786,1,0.02,0.02
2.0359440963307076,1,0.02,0.02
0.1678168705910729,1,0.02,0.02
-1.254389290239952,1,0.02,0.02
-0.23930342151373388,1,0.02,0.02
1.3177558506810374,1,0.02,0.02
0.8441328570440472,1,0.02,0.02
0.6950254155717178,1,0.02,0.02
-1.9586408415341319,1,0.02,0.02
0.3926351551200581,1,0.02,0.02
0.1531810670475375,1,0.02,0.02
0.9341286853640138,1,0.02,0.02
0.22882339044537425,1,0.02,0.02
0.31533031286778496,1,0.02,0.02
-0.11372876532834308,1,0.02,0.02
0.00035993521554771816,1,0.02,0.02
0.23225392554216356,1,0.02,0.02
-0.16087322558808528,1,0.02,0.02
-0.5556138065561247,1,0.02,0.02
2.5314323472249334,1,0.02,0.02
-1.6551468285277504,1,0.02,0.02
-2.909627974501859,1,0.02,0.02
-0.6165862194451565,1,0.02,0.02
-1.3343093060539393,1,0.02,0.02
-1.1874435023747254,1,0.02,0.02
0.12218223386762864,1,0.02,0.02
1.5969652511784913,1,0.02,0.02
-0.8449705706281125,1,0.02,0.02
-0.18158302957233038,1,0.02,0.02
0.042515280102711245,1,0.02,0.02
-0.8479360639958097,1,0.02,0.02
0.08597584100727,1,0.02,0.02
-1.5809962388027974,1,0.02,0.02
0.8101098798324262,1,0.02,0.02
-1.8976801417444447,1,0.02,0.02
0.4617603717633699,1,0.02,0.02
0.6956161301939143,1,0.02,0.02
-2.366164074636917,1,0.02,0.02
0.9994271107467712,1,0.02,0.02
1.9947544614185695,1,0.02,0.02
0.5690567953288947,1,0.02,0.02
-0.350509702443083,1,0.02,0.02
-2.4332634166361617,1,0.02,0.02
1.6185899048979822,1,0.02,0.02
1.7633229569834319,1,0.02,0.02
-0.5497743739045654,1,0.02,0.02
-0.3895287688098107,1,0.02,0.02
-1.2243796141035985,1,0.02,0.02
-0.5019649953337941,1,0.02,0.02
-3.151965119585574,1,0.02,0.02
0.23999909512472425,1,0.02,0.02
0.10598751905011017,1,0.02,0.02
-1.447319062957665,1,0.02,0.02
-2.422450294854754,1,0.02,0.02
0.2713453519555715,1,0.02,0.02
0.4547275416932191,1,0.02,0.02
0.6780172989631453,1,0.02,0.02
1.5919612819088365,1,0.02,0.02
0.5090897179529374,1,0.02,0.02
-1.4251932060782975,1,0.02,0.02
-1.7903844150485217,1,0.02,0.02
-0.41012092964435864,1,0.02,0.02
-2.1536135158816454,1,0.02,0.02
0.5912650527352263,1,0.02,0.02
-3.243988525683276,1,0.02,0.02
1.577873352003809,1,0.02,0.02
-0.25339659448523055,1,0.02,0.02
0.07624967706558239,1,0.02,0.02
0.22099644793657774,1,0.02,0.02
-0.431182996113794,1,0.02,0.02
-1.7375554152145427,1,0.02,0.02
0.15854102812855117,1,0.02,0.02
-2.87622627860036,1,0.02,0.02
-0.9965386689391358,1,0.02,0.02
-0.7791408937269214,1,0.02,0.02
-0.03707900824142074,1,0.02,0.02
0.3760191328347517,1,0.02,0.02
0.014839350196640016,1,0.02,0.02
1.0358290261624048,1,0.02,0.02
-1.5139550202726861,1,0.02,0.02
0.9005580192280873,1,0.02,0.02
-0.47903630127658325,1,0.02,0.02
0.6353061808700955,1,0.02,0.02
-0.2033409240180301,1,0.02,0.02
-0.5249515938121019,1,0.02,0.02
-0.6105023229555194,1,0.02,0.02
-1.6810091049358522,1,0.02,0.02
-0.1350697180978025,1,0.02,0.02
-1.4704414803785195,1,0.02,0.02
0.3044949407516309,1,0.02,0.02
0.0672810070828218,1,0.02,0.02
0.2711715203247914,1,0.02,0.02
-0.5876454748699008,1,0.02,0.02
1.1242975791224448,1,0.02,0.02
-0.15332601995270217,1,0.02,0.02
0.12374920263488721,1,0.02,0.02
-1.0640021880725117,1,0.02,0.02
-0.31052499677072853,1,0.02,0.02
-1.6213080850045878,1,0.02,0.02
-0.9702929552568392,1,0.02,0.02
-2.380038655398864,1,0.02,0.02
0.6117375390579056,1,0.02,0.02
0.30840339526503324,1,0.02,0.02
-2.7000671506113725,1,0.02,0.02
0.6142662977064977,1,0.02,0.02
0.850827623437449,1,0.02,0.02
-1.4338389014009725,1,0.02,0.02
0.08323759857005561,1,0.02,0.02
-1.8259162258795494,1,0.02,0.02
-0.08673505153466134,1,0.02,0.02
0.7202028525833712,1,0.02,0.02
0.4952326832915112,1,0.02,0.02
0.8117778568674662,1,0.02,0.02
1.1526025596093639,1,0.02,0.02
2.6788245966774404,1,0.02,0.02
-1.147214470507327,1,0.02,0.02
0.6735850843338483,1,0.02,0.02
-0.08950685173465925,1,0.02,0.02
1.2577453927225246,1,0.02,0.02
0.08703604335207912,1,0.02,0.02
-0.9855604273876278,1,0.02,0.02
0.6662280912086816,1,0.02,0.02
1.9671235454545108,1,0.02,0.02
1.5644813406503517,1,0.02,0.02
-0.10282373600585616,1,0.02,0.02
-2.6911930840357874,1,0.02,0.02
0.33294602684465474,1,0.02,0.02
-0.645958297757487,1,0.02,0.02
-0.11533004669531677,1,0.02,0.02
0.35348104888171744,1,0.02,0.02
-2.1026692277991397,1,0.02,0.02
0.5683670975624385,1,0.02,0.02
-0.950307807463846,1,0.02,0.02
-1.008817289551895,1,0.02,0.02
-0.2636765251049801,1,0.02,0.02
0.5515490534288898,1,0.02,0.02
-2.590587216656752,1,0.02,0.02
1.4933723011598299,1,0.02,0.02
0.7862522035193783,1,0.02,0.02
1.2971702083359493,1,0.02,0.02
-0.12509394534821552,1,0.02,0.02
-0.8623045665204002,1,0.02,0.02
-0.17720029288087102,1,0.02,0.02
-0.163042595998911,1,0.02,0.02
-1.122577166121942,1,0.02,0.02
-0.19754525142145363,1,0.02,0.02
1.7824033368040295,1,0.02,0.02
1.1663491272314173,1,0.02,0.02
1.9623929862268186,1,0.02,0.02
-1.1829943979407442,1,0.02,0.02
-0.28238413135848295,1,0.02,0.02
-1.0121410575309893,1,0.02,0.02
2.1132998257528217,1,0.02,0.02
1.141277064223946,1,0.02,0.02
-0.13459367092810165,1,0.02,0.02
-2.5273299256752293,1,0.02,0.02
-1.1770063560961217,1,0.02,0.02
-0.2053404707995424,1,0.02,0.02
0.06579897642993658,1,0.02,0.02
0.2838125956733605,1,0.02,0.02
1.6794817514611444,1,0.02,0.02
-0.7246378476513161,1,0.02,0.02
-2.1935513319699234,1,0.02,0.02
-0.10967425089397505,1,0.02,0.02
-3.578053899025052,1,0.02,0.02
0.32642190076771144,1,0.02,0.02
-1.1084899121645218,1,0.02,0.02
0.5179898989500089,1,0.02,0.02
-1.388601019411812,1,0.02,0.02
-1.6359667097803685,1,0.02,0.02
-1.322155920003659,1,0.02,0.02
0.6467534426659686,1,0.02,0.02
0.7779220584488873,1,0.02,0.02
-0.5555615176073819,1,0.02,0.02
-2.0619946280761154,1,0.02,0.02
-0.18016189055283555,1,0.02,0.02
-2.2915858075356765,1,0.02,0.02
0.046707997965107516,1,0.02,0.02
0.06748106261292137,1,0.02,0.02
0.8250382285545348,1,0.02,0.02
-1.5779973865997814,1,0.02,0.02
1.6919634430426407,1,0.02,0.02
-1.6329112686197425,1,0.02,0.02
1.1749095292905039,1,0.02,0.02
-0.2645907412283833,1,0.02,0.02
-0.8404275153492281,1,0.02,0.02
-0.14170758390869967,1,0.02,0.02
1.2075480056703878,1,0.02,0.02
0.9322270711725087,1,0.02,0.02
1.3858477614090838,1,0.02,0.02
0.21393649616320592,1,0.02,0.02
-0.9972296743795069,1,0.02,0.02
-0.670278669656337,1,0.02,0.02
0.15734557072377758,1,0.02,0.02
-0.6794809897961307,1,0.02,0.02
-0.09169432489401173,1,0.02,0.02
-3.5775169862604757,1,0.02,0.02
-2.3970716120999938,1,0.02,0.02
0.697425515419508,1,0.02,0.02
0.693047175559612,1,0.02,0.02
-4.710530701645918,1,0.02,0.02
-0.5240527173470849,1,0.02,0.02
0.6579214767195459,1,0.02,0.02
0.9962694374996041,1,0.02,0.02
-0.19578619961392063,1,0.02,0.02
0.6299837136019075,1,0.02,0.02
-1.1994828990530841,1,0.02,0.02
0.04970403217911567,1,0.02,0.02
-1.2632982704107507,1,0.02,0.02
-2.0575704668616677,1,0.02,0.02
-1.3584690994268285,1,0.02,0.02
-0.023473356185642127,1,0.02,0.02
0.2722947931443992,1,0.02,0.02
-0.8285179781387082,1,0.02,0.02
0.6982342196085025,1,0.02,0.02
-1.914659574783917,1,0.02,0.02
-0.773333898602477,1,0.02,0.02
-0.014309899980144734,1,0.02,0.02
0.7783004990942546,1,0.02,0.02
-2.2971200535629874,1,0.02,0.02
-2.055600022874369,1,0.02,0.02
-0.9589477423401399,1,0.02,0.02
-0.6791555219332089,1,0.02,0.02
-0.15856206234976905,1,0.02,0.02
1.0799797765201076,1,0.02,0.02
-0.21312391593196311,1,0.02,0.02
-0.05571357576841249,1,0.02,0.02
-0.6632001041919934,1,0.02,0.02
0.6611068268148286,1,0.02,0.02
-0.7272728952893213,1,0.02,0.02
0.1328931890159165,1,0.02,0.02
-0.12613481487430336,1,0.02,0.02
-0.25643149818038463,1,0.02,0.02
0.8164261967201167,1,0.02,0.02
0.34482298613860274,1,0.02,0.02
-0.17597970888936176,1,0.02,0.02
0.0963278436269784,1,0.02,0.02
1.9312249908633325,1,0.02,0.02
0.2666971715454998,1,0.02,0.02
-0.06086527577127514,1,0.02,0.02
-1.34904482021999,1,0.02,0.02
0.5748618312651873,1,0.02,0.02
-0.1904827690746613,1,0.02,0.02
-1.4195823079860654,1,0.02,0.02
0.0679436545846865,1,0.02,0.02
0.5057085538665119,1,0.02,0.02
-0.8189145059954342,1,0.02,0.02
0.3178462739264952,1,0.02,0.02
-1.079186202843008,1,0.02,0.02
0.15012888897175408,1,0.02,0.02
0.35932901876414036,1,0.02,0.02
0.06467851133848573,1,0.02,0.02
-0.4258964129806853,1,0.02,0.02
-1.7952856790046134,1,0.02,0.02
1.6056804620506613,1,0.02,0.02
-1.1486863266509308,1,0.02,0.02
-1.002284445041131,1,0.02,0.02
1.1096676193450945,1,0.02,0.02
0.14608279320650946,1,0.02,0.02
1.195792536985634,1,0.02,0.02
-0.14573585068602668,1,0.02,0.02
0.6581933512964167,1,0.02,0.02
1.9086038422562597,1,0.02,0.02
-0.5725609663711078,1,0.02,0.02
1.6681784074567005,1,0.02,0.02
-0.7584668066806006,1,0.02,0.02
0.09922251662424045,1,0.02,0.02
-1.0591050780975946,1,0.02,0.02
-0.24932326909759495,1,0.02,0.02
0.24288500026844473,1,0.02,0.02
0.5671303399764583,1,0.02,0.02
-0.756559935610015,1,0.02,0.02
1.5899908379215375,1,0.02,0.02
0.15758050553044947,1,0.02,0.02
0.33998605592100967,1,0.02,0.02
0.3248622435760648,1,0.02,0.02
-1.1362393922918457,1,0.02,0.02
-0.8577482762620449,1,0.02,0.02
-1.658628156624872,1,0.02,0.02
-0.5137298369133805,1,0.02,0.02
-2.398589513727847,1,0.02,0.02
0.04114386271512958,1,0.02,0.02
1.2106276118925834,1,0.02,0.02
0.02514129240633188,1,0.02,0.02
-0.8257966764554424,1,0.02,0.02
1.8563629882532178,1,0.02,0.02
0.383669295737707,1,0.02,0.02
0.3125775912845567,1,0.02,0.02
0.6491968604276532,1,0.02,0.02
-1.2068770174733259,1,0.02,0.02
1.5694226757305594,1,0.02,0.02
-3.1091249609090816,1,0.02,0.02
-0.9636968542714253,1,0.02,0.02
-1.4996870484749811,1,0.02,0.02
0.8969692687999025,1,0.02,0.02
0.35953634621975,1,0.02,0.02
0.057650792601628545,1,0.02,0.02
1.103851871382587,1,0.02,0.02
0.7325534534190363,1,0.02,0.02
-0.8098517979184284,1,0.02,0.02
2.398977959209131,1,0.02,0.02
1.2435780589182954,1,0.02,0.02
3.1562835685279764,1,0.02,0.02
0.5111185808498734,1,0.02,0.02
-1.8493207877526083,1,0.02,0.02
-0.30576458000254647,1,0.02,0.02
-1.276285465937562,1,0.02,0.02
0.04293304468503411,1,0.02,0.02
0.14345078240496126,1,0.02,0.02
-1.0253581094633077,1,0.02,0.02
-1.6545398863465206,1,0.02,0.02
-0.8643697595176426,1,0.02,0.02
-0.4130956467611014,1,0.02,0.02
-0.08394589855527627,1,0.02,0.02
-2.361825673038319,1,0.02,0.02
0.6540892541561821,1,0.02,0.02
-0.1715003181623714,1,0.02,0.02
-2.6737647231356596,1,0.02,0.02
0.9309491700965892,1,0.02,0.02
2.389585936594866,1,0.02,0.02
-0.808360520713728,1,0.02,0.02
-0.745915246098601,1,0.02,0.02
-0.5087777221486901,1,0.02,0.02
0.7190804865864471,1,0.02,0.02
-0.8667389530449076,1,0.02,0.02
0.6007423760623348,1,0.02,0.02
0.8885577018956174,1,0.02,0.02
-2.170855322316151,1,0.02,0.02
0.6466843061496044,1,0.02,0.02
-0.6269101027867926,1,0.02,0.02
0.7039684191915284,1,0.02,0.02
0.43539406836999195,1,0.02,0.02
0.26442751910837764,1,0.02,0.02
1.0577152913352137,1,0.02,0.02
0.09682902577359465,1,0.02,0.02
-0.18135282616502293,1,0.02,0.02
-1.731040734193349,1,0.02,0.02
1.3205807498342468,1,0.02,0.02
-0.24982125790057155,1,0.02,0.02
2.037977935120591,1,0.02,0.02
-0.5434624582922879,1,0.02,0.02
-1.6188823712621,1,0.02,0.02
-1.4266164805984947,1,0.02,0.02
0.3065725191318114,1,0.02,0.02
1.4023960306657897,1,0.02,0.02
-2.009199317625587,1,0.02,0.02
1.880352594593891,1,0.02,0.02
-0.3242132855548798,1,0.02,0.02
-0.8032388705936729,1,0.02,0.02
-0.2280706696507656,1,0.02,0.02
-0.14928686072905695,1,0.02,0.02
0.06387580158747287,1,0.02,0.02
0.1129393238013635,1,0.02,0.02
3.1519313397190407,1,0.02,0.02
0.31450412349498047,1,0.02,0.02
-1.0780011647639998,1,0.02,0.02
-1.1533177135469914,1,0.02,0.02
-0.783610326236369,1,0.02,0.02
-0.23101192594307526,1,0.02,0.02
0.8797595187710561,1,0.02,0.02
-1.0803402438806609,1,0.02,0.02
1.7391319518273678,1,0.02,0.02
-1.9817632589549858,1,0.02,0.02
0.8216230656137886,1,0.02,0.02
-0.2877460744998685,1,0.02,0.02
0.020802127629263284,1,0.02,0.02
-0.7573017754066476,1,0.02,0.02
-1.6113697772839268,1,0.02,0.02
0.39570563903972694,1,0.02,0.02
1.3116882649229846,1,0.02,0.02
-0.9881090196646272,1,0.02,0.02
-0.5955432697327103,1,0.02,0.02
-2.281401067326916,1,0.02,0.02
1.7565170189495323,1,0.02,0.02
-1.3508963297287366,1,0.02,0.02
-1.4217971941625458,1,0.02,0.02
-0.7480300677285566,1,0.02,0.02
1.0344534287834166,1,0.02,0.02
-0.22354363133554941,1,0.02,0.02
-0.5206655440479634,1,0.02,0.02
-0.9709317288333342,1,0.02,0.02
-2.6214689165890914,1,0.02,0.02
-0.3744781998819866,1,0.02,0.02
0.9448455351317202,1,0.02,0.02
-2.8849067184651065,1,0.02,0.02
0.6221880916194515,1,0.02,0.02
-0.40409005392863123,1,0.02,0.02
1.133863595680745,1,0.02,0.02
0.6900669414906541,1,0.02,0.02
-0.3295045673056194,1,0.02,0.02
1.3781671748282376,1,0.02,0.02
0.0802888312288029,1,0.02,0.02
-0.1500510946218129,1,0.02,0.02
0.6701078006270561,1,0.02,0.02
1.15465450571806,1,0.02,0.02
0.47481951423359164,1,0.02,0.02
0.16184670360456913,1,0.02,0.02
0.485200076127018,1,0.02,0.02
1.6043409449362565,1,0.02,0.02
1.557656077677503,1,0.02,0.02
-0.19297934983949552,1,0.02,0.02
-0.7332277833123422,1,0.02,0.02
-3.282454806511072,1,0.02,0.02
-0.33687231664255274,1,0.02,0.02
1.19253787400012,1,0.02,0.02
0.12843279182162856,1,0.02,0.02
1.0691525815164846,1,0.02,0.02
1.9556047187744048,1,0.02,0.02
1.2838047205537473,1,0.02,0.02
-0.7552183481193743,1,0.02,0.02
-1.3622029047975015,1,0.02,0.02
-0.6955500651762557,1,0.02,0.02
-0.5723464804142413,1,0.02,0.02
-0.21760889581573503,1,0.02,0.02
0.7778081307928255,1,0.02,0.02
0.13300875607383045,1,0.02,0.02
-0.2638926318260892,1,0.02,0.02
0.8699317699360859,1,0.02,0.02
0.11709835687290616,1,0.02,0.02
0.28079944139233254,1,0.02,0.02
-1.1953566964859046,1,0.02,0.02
0.3558230812066818,1,0.02,0.02
0.5841718058313099,1,0.02,0.02
0.37318981955637576,1,0.02,0.02
-0.7172452199440029,1,0.02,0.02
