custid,region,townsize,gender,age,agecat,birthmonth,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03
8197-DKOMKC-G6V,1.0,3.0,1.0,62.0,5.0,June,11.0,1.0,5.0,1.0,30.0,5.0,0.0,136.0,4.912654885736052,5.0,14.2,7.705487999999999,2.041932802262902,11.606511999999999,2.4515663199082462,0.0,5.0,1.0,9.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,5.0,2.0,1.0,0.0,59.5,3.0,0.0,1.0,8.0,4.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,40.0,5.0,2.0,3.0,1.0,0.0,30.0,5.0,10.0,814.61,7.0,315.66,0.0,1.0,72.0,0.0,52.4,3.9589065913269965,3713.6,8.219757035520173,1.0,66.0,4.189654742026425,4921.85,8.50143975507012,0.0,0.0,,0.0,,1.0,48.75,3.886705197443856,3460.0,8.14902386805177,0.0,0.0,,0.0,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2913-PPLMJV-RNU,3.0,2.0,1.0,21.0,2.0,November,16.0,3.0,6.0,1.0,0.0,1.0,0.0,14.0,2.6390573296152584,1.0,9.2,0.870688,-0.13847157525701106,0.417312,-0.8739211355076457,1.0,4.0,0.0,-1.0,-1.0,1.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,8.3,1.0,1.0,0.0,1.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,1.0,14.0,258.63,2.0,39.38,0.0,1.0,1.0,0.0,2.45,0.8960880245566357,2.45,0.8960880245566357,0.0,0.0,,0.0,,1.0,25.4,3.2347491740244907,25.4,3.2347491740244907,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3065-RUCNVJ-75N,3.0,2.0,0.0,64.0,5.0,February,9.0,1.0,1.0,0.0,19.0,5.0,0.0,88.0,4.477336814478207,4.0,12.0,1.2988799999999998,0.2615023546683957,9.261119999999998,2.225824991668161,0.0,5.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,5.0,1.0,1.0,0.0,44.400000000000006,3.0,0.0,0.0,4.0,3.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,39.0,5.0,3.0,1.0,2.0,0.0,29.0,5.0,8.0,181.68,3.0,88.96000000000001,0.0,2.0,71.0,0.0,24.4,3.1945831322991562,1670.55,7.420908192507219,0.0,0.0,,0.0,,0.0,0.0,,0.0,,1.0,28.25,3.34109345759245,2050.0,7.6255950721324535,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6443-GTMPYB-8PH,1.0,5.0,1.0,76.0,6.0,June,10.0,1.0,6.0,0.0,32.0,5.0,1.0,13.0,2.5649493574615367,1.0,24.8,1.1058320000000001,0.10059799282818485,2.118168,0.7505515641468552,0.0,4.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,3.0,3.0,0.0,0.0,5.4,1.0,1.0,0.0,1.0,1.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,23.0,5.0,5.0,1.0,1.0,0.0,20.0,5.0,7.0,134.46,0.0,0.0,0.0,2.0,57.0,0.0,11.65,2.4553061800117097,661.8,6.4949633954875114,0.0,0.0,,0.0,,0.0,0.0,,0.0,,1.0,16.5,2.803360380906535,910.0,6.813444599510896,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3401-DIXQLJ-3A0,3.0,1.0,0.0,74.0,6.0,June,12.0,2.0,5.0,0.0,38.0,5.0,1.0,9.0,2.1972245773362196,1.0,5.6000000000000005,0.196056,-1.6293549462744592,0.307944,-1.1778373307213101,0.0,4.0,1.0,12.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,23.0,4.0,1.0,0.0,0.0,3.9000000000000004,1.0,1.0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,30.0,5.0,4.0,4.0,1.0,0.0,22.0,5.0,5.0,118.83,6.0,92.39,0.0,3.0,63.0,0.0,37.75,3.6309854756950335,2362.85,7.767623796543193,1.0,25.75,3.248434627109745,1580.2,7.365306700288633,0.0,0.0,,0.0,,1.0,13.75,2.6210388241125804,835.0,6.727431724850855,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0300-MXYQVV-WKF,5.0,1.0,0.0,35.0,4.0,January,9.0,1.0,1.0,0.0,2.0,2.0,0.0,17.0,2.833213344056216,1.0,18.8,1.8984240000000001,0.6410240682845362,1.297576,0.26049790852362387,0.0,2.0,0.0,-1.0,-1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,13.0,3.0,3.0,0.0,1.0,7.2,1.0,0.0,0.0,1.0,1.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0,11.0,4.0,2.0,4.0,2.0,1.0,8.0,3.0,16.0,278.81,8.0,121.44,1.0,1.0,25.0,0.0,10.45,2.34660197841082,213.9,5.36550861608836,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7631-BDXOFK-3XH,4.0,2.0,0.0,29.0,3.0,January,12.0,2.0,1.0,1.0,3.0,2.0,0.0,22.0,3.091042453358316,1.0,5.1,0.5755859999999999,-0.5523666267108631,0.546414,-0.6043783487990427,0.0,3.0,1.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,3.0,3.0,1.0,0.0,8.4,1.0,0.0,0.0,1.0,1.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,12.0,4.0,1.0,2.0,2.0,0.0,6.0,3.0,12.0,335.55,4.0,120.85000000000001,1.0,1.0,25.0,0.0,5.55,1.713797927758343,143.4,4.96563792816552,0.0,0.0,,0.0,,1.0,22.25,3.1023420086122493,548.85,6.307825180133325,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2563-WMFFVX-82H,5.0,5.0,0.0,36.0,4.0,June,21.0,5.0,2.0,0.0,2.0,2.0,0.0,48.0,3.871201010907891,2.0,13.4,0.7396800000000001,-0.30153761874222157,5.6923200000000005,1.7391178979024577,0.0,3.0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,2.0,1.0,0.0,14.3,1.0,1.0,0.0,1.0,1.0,39.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,8.0,3.0,1.0,1.0,2.0,1.0,10.0,3.0,8.0,210.28,2.0,58.69,0.0,1.0,28.0,0.0,8.35,2.122261538862764,254.0,5.537334267018537,1.0,24.0,3.1780538303479458,652.9,6.481423978192588,1.0,38.1,3.6402142821326553,1042.25,6.949137116760906,1.0,15.0,2.70805020110221,465.0,6.142037405587356,1.0,38.9,3.6609942506244004,1077.4,6.982306010246433,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
9827-QPOKBY-LKO,5.0,2.0,0.0,32.0,3.0,September,16.0,3.0,3.0,0.0,5.0,2.0,0.0,42.0,3.7376696182833684,2.0,6.7,1.328208,0.2838306652956157,1.485792,0.3959479634163217,0.0,4.0,1.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,3.0,1.0,1.0,19.1,1.0,0.0,1.0,1.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,14.0,4.0,4.0,4.0,2.0,0.0,12.0,4.0,15.0,275.65000000000003,6.0,87.57000000000001,1.0,3.0,42.0,0.0,7.75,2.0476928433652555,338.2,5.82363743646448,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3145-VNGWUY-ZQS,2.0,1.0,0.0,64.0,5.0,November,16.0,3.0,2.0,0.0,10.0,3.0,0.0,35.0,3.5553480614894135,2.0,7.5,1.62225,0.48381407451914077,1.00275,0.0027462256680252286,0.0,2.0,1.0,18.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,29.0,5.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,30.0,5.0,1.0,4.0,2.0,0.0,19.0,5.0,6.0,187.20000000000002,7.0,266.9,1.0,2.0,54.0,0.0,13.3,2.5877640352277083,692.0,6.539585955617669,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4025-RCPSYI-803,1.0,1.0,0.0,54.0,5.0,August,15.0,3.0,1.0,0.0,5.0,2.0,0.0,38.0,3.6375861597263857,2.0,9.0,1.17648,0.16252692946577507,2.24352,0.8080460610364658,1.0,2.0,1.0,12.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,3.0,2.0,1.0,1.0,15.9,1.0,0.0,0.0,1.0,1.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,1.0,3.0,4.0,3.0,1.0,10.0,3.0,2.0,4.0,3.0,0.0,6.0,3.0,7.0,173.84,5.0,120.24000000000001,0.0,2.0,21.0,0.0,6.25,1.8325814637483102,133.1,4.891100725401066,1.0,20.75,3.0325462466767075,431.8,6.067962518080707,0.0,0.0,,0.0,,1.0,55.0,4.007333185232471,1060.0,6.966024187106113,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6442-NNEOBK-8M9,1.0,1.0,1.0,62.0,5.0,March,17.0,4.0,2.0,0.0,5.0,2.0,0.0,66.0,4.189654742026425,3.0,7.9,1.5694140000000003,0.45070230127804883,3.6445860000000003,1.2932427787629832,0.0,2.0,1.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,3.0,3.0,1.0,1.0,24.3,2.0,1.0,0.0,1.0,1.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,10.0,3.0,2.0,2.0,4.0,0.0,7.0,3.0,13.0,229.49,6.0,156.89000000000001,0.0,3.0,34.0,0.0,10.3,2.33214389523559,322.5,5.776103136235827,1.0,22.0,3.091042453358316,708.95,6.563785002183567,0.0,0.0,,0.0,,1.0,19.0,2.9444389791664403,625.0,6.437751649736401,1.0,24.25,3.188416617383492,756.55,6.62876862489758,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3754-JJTSIX-HW4,5.0,5.0,1.0,18.0,2.0,May,13.0,2.0,1.0,0.0,0.0,1.0,0.0,19.0,2.9444389791664403,1.0,4.1000000000000005,0.10127000000000001,-2.2899650616379432,0.67773,-0.38900630044489637,0.0,2.0,1.0,15.0,3.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,1.0,1.0,8.700000000000001,1.0,0.0,1.0,1.0,1.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,1.0,14.0,224.25,0.0,0.0,0.0,1.0,6.0,1.0,13.35,2.5915163848462583,75.25,4.3208159036289855,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4092-XAPMSL-F1S,1.0,1.0,1.0,79.0,6.0,April,12.0,2.0,1.0,0.0,13.0,4.0,1.0,10.0,2.302585092994046,1.0,6.800000000000001,0.060520000000000004,-2.804781390061982,0.61948,-0.47887486253416334,0.0,2.0,1.0,12.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,4.0,1.0,1.0,1.0,4.2,1.0,0.0,1.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,19.0,5.0,2.0,2.0,2.0,0.0,13.0,4.0,14.0,236.39000000000001,11.0,164.33,1.0,2.0,45.0,0.0,14.75,2.691243082785829,687.25,6.5326981270453555,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5140-JORCZS-SWG,2.0,3.0,0.0,70.0,6.0,September,14.0,2.0,3.0,0.0,22.0,5.0,1.0,21.0,3.044522437723423,1.0,11.799999999999999,0.31718399999999997,-1.1482732318555693,2.1608159999999996,0.7704859281337931,0.0,3.0,1.0,14.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,5.0,1.0,0.0,0.0,11.600000000000001,1.0,0.0,0.0,4.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,33.0,5.0,1.0,1.0,4.0,0.0,23.0,5.0,8.0,142.19,5.0,134.15,0.0,3.0,65.0,0.0,16.3,2.791165107812717,1028.05,6.935419082964611,0.0,0.0,,0.0,,0.0,0.0,,0.0,,1.0,11.0,2.3978952727983707,700.0,6.551080335043404,0.0,0.0,,0.0,,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
9751-UJKWLO-R2B,1.0,1.0,0.0,42.0,4.0,April,17.0,4.0,3.0,0.0,12.0,4.0,0.0,114.0,4.736198448394496,4.0,7.000000000000001,2.73714,1.0069135796455204,5.24286,1.656867150964191,0.0,4.0,0.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,2.0,1.0,0.0,70.60000000000001,3.0,0.0,1.0,1.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,4.0,3.0,4.0,0.0,22.0,5.0,1.0,2.0,1.0,0.0,20.0,5.0,12.0,1655.5900000000001,7.0,872.08,0.0,2.0,51.0,0.0,12.35,2.513656063073986,624.4,6.436791188641277,0.0,0.0,,0.0,,1.0,24.85,3.2128577525426376,1270.7,7.147323208710489,1.0,16.75,2.8183982582710754,815.0,6.703188113240863,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3174-AHTEYY-QJK,4.0,3.0,1.0,69.0,6.0,November,10.0,1.0,2.0,0.0,8.0,3.0,0.0,41.0,3.713572066704308,2.0,5.0,1.6420500000000002,0.4959454612365391,0.40795000000000003,-0.8966106611073278,0.0,4.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,3.0,3.0,1.0,0.0,16.3,1.0,1.0,0.0,1.0,1.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,1.0,0.0,1.0,3.0,4.0,2.0,1.0,15.0,4.0,4.0,4.0,2.0,1.0,9.0,3.0,11.0,229.45000000000002,0.0,0.0,0.0,3.0,38.0,0.0,10.4,2.341805806147327,388.95,5.963450800652783,1.0,27.5,3.3141860046725258,1027.6,6.934981265235728,0.0,0.0,,0.0,,1.0,11.0,2.3978952727983707,410.0,6.016157159698354,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8036-YWCZIP-OOA,2.0,2.0,1.0,24.0,2.0,September,18.0,4.0,3.0,0.0,0.0,1.0,0.0,23.0,3.1354942159291497,1.0,14.299999999999999,0.9834109999999999,-0.016728138384530782,2.305589,0.8353361752593729,1.0,1.0,0.0,-1.0,-1.0,1.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,12.0,1.0,1.0,0.0,1.0,1.0,28.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,7.0,3.0,4.0,3.0,4.0,0.0,3.0,2.0,10.0,438.02,2.0,62.83,1.0,3.0,14.0,1.0,4.2,1.4350845252893227,81.55,4.401216329067023,0.0,0.0,,0.0,,1.0,32.85,3.4919517449306197,431.85,6.068078305726295,1.0,6.75,1.9095425048844386,95.0,4.553876891600541,0.0,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1729-LDUPIQ-AKS,3.0,4.0,0.0,26.0,3.0,September,16.0,3.0,1.0,0.0,1.0,1.0,0.0,21.0,3.044522437723423,1.0,3.3000000000000003,0.135828,-1.9963658995438536,0.557172,-0.5848812895954045,0.0,4.0,1.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,11.100000000000001,1.0,0.0,1.0,1.0,1.0,34.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,4.0,1.0,4.0,0.0,1.0,1.0,5.0,2.0,4.0,0.0,2.0,2.0,7.0,122.96000000000001,3.0,69.43,1.0,1.0,1.0,1.0,2.8,1.0296194171811581,2.8,1.0296194171811581,1.0,11.75,2.463853240590168,11.75,2.463853240590168,0.0,0.0,,0.0,,1.0,9.5,2.2512917986064953,9.5,2.2512917986064953,1.0,21.25,3.056356895370426,21.25,3.056356895370426,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
9523-PJUBAK-KSC,1.0,1.0,1.0,61.0,5.0,August,13.0,2.0,6.0,0.0,27.0,5.0,0.0,110.0,4.700480365792417,4.0,29.7,9.96435,2.2990137232382533,22.705650000000002,3.122613792195634,0.0,4.0,0.0,-1.0,-1.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,28.0,5.0,1.0,1.0,1.0,34.6,2.0,1.0,0.0,4.0,3.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,34.0,5.0,1.0,2.0,2.0,0.0,28.0,5.0,11.0,497.53000000000003,8.0,254.11,0.0,3.0,70.0,0.0,18.55,2.920469789053444,1352.1,7.209414218364712,1.0,62.0,4.127134385045092,4398.75,8.389075688635796,0.0,0.0,,0.0,,1.0,14.25,2.6567569067146595,1025.0,6.932447891572509,1.0,45.5,3.817712325956905,3135.9,8.050671493206771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1512-XVXHMT-7YJ,2.0,2.0,1.0,36.0,4.0,September,19.0,4.0,1.0,0.0,4.0,2.0,0.0,29.0,3.367295829986474,2.0,7.9,0.494856,-0.7034884678266136,1.796144,0.5856421448396293,0.0,2.0,0.0,-1.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,8.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,6.0,3.0,3.0,2.0,2.0,0.0,5.0,2.0,11.0,151.49,5.0,86.84,1.0,1.0,19.0,0.0,5.55,1.713797927758343,80.2,4.384523514872469,0.0,0.0,,0.0,,1.0,35.85,3.5793435670456293,634.55,6.452916086256173,0.0,0.0,,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9513-EFLYMG-UEA,2.0,1.0,1.0,68.0,6.0,December,11.0,1.0,2.0,0.0,12.0,4.0,0.0,102.0,4.624972813284271,4.0,8.7,1.2068639999999997,0.18802525971063247,7.667135999999999,2.0369431427786364,0.0,3.0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,5.0,3.0,1.0,1.0,46.7,3.0,1.0,0.0,1.0,1.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,23.0,5.0,4.0,3.0,1.0,0.0,16.0,5.0,10.0,384.04,6.0,139.14000000000001,0.0,2.0,48.0,0.0,7.45,2.0082140323914683,356.55,5.876474482474313,1.0,39.75,3.6826098411003407,1876.85,7.537350118635563,0.0,0.0,,0.0,,1.0,32.25,3.4735180432417816,1520.0,7.326465613840322,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,28.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0076-YGZXNR-QMC,5.0,4.0,0.0,35.0,4.0,May,14.0,2.0,1.0,0.0,4.0,2.0,0.0,22.0,3.091042453358316,1.0,5.8999999999999995,0.391996,-0.9365036433253692,0.906004,-0.09871155793786629,0.0,1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,2.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,29.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,5.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,4.0,2.0,7.0,115.39,4.0,34.03,1.0,3.0,6.0,0.0,4.05,1.3987168811184478,16.75,2.8183982582710754,1.0,23.75,3.1675825304806504,121.4,4.799090878625398,1.0,34.1,3.529297384289471,194.45,5.270175060601757,1.0,14.75,2.691243082785829,65.0,4.174387269895637,1.0,25.85,3.2523106009544382,114.85,4.743626929135107,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
